language,sent_id,tok_id,token,upos,lemma
en,1120,4,may,AUX,may
en,1120,5,I,PRON,I
en,1120,6,introduce,VERB,introduce
en,1120,7,"you?""--(the",DET,"you?""--(the"
en,1120,8,man,NOUN,man
en,1120,9,gave,VERB,give
en,1120,10,his,PRON,his
en,1120,11,permission,NOUN,permission
en,1120,12,with,ADP,with
en,1120,13,a,DET,a
en,1120,14,wave,NOUN,wave
en,1120,15,of,ADP,of
en,1120,16,the,DET,the
en,1120,17,"hand)--""so",PROPN,"hand)--""so"
en,1120,18,",",PUNCT,","
en,1120,19,this,DET,this
en,1120,20,gentleman,NOUN,gentleman
en,1120,21,'s,PART,'s
en,1120,22,job,NOUN,job
en,1120,23,is,AUX,be
en,1120,24,to,PART,to
en,1120,25,give,VERB,give
en,1120,26,out,ADP,out
en,1120,27,information,NOUN,information
en,1120,28,.,PUNCT,.
en,1126,0,But,CCONJ,but
en,1126,1,",",PUNCT,","
en,1126,2,as,SCONJ,as
en,1126,3,I,PRON,I
en,1126,4,said,VERB,say
en,1126,5,",",PUNCT,","
en,1126,6,we,PRON,we
en,1126,7,decided,VERB,decide
en,1126,8,that,SCONJ,that
en,1126,9,the,DET,the
en,1126,10,information,NOUN,information
en,1126,11,-,PUNCT,-
en,1126,12,giver,NOUN,giver
en,1126,13,would,AUX,would
en,1126,14,have,VERB,have
en,1126,15,to,PART,to
en,1126,16,have,VERB,have
en,1126,17,nice,ADJ,nice
en,1126,18,clothes,NOUN,clothe
en,1126,19,.,PUNCT,.
en,1137,0,But,CCONJ,but
en,1137,1,suddenly,ADV,suddenly
en,1137,2,he,PRON,he
en,1137,3,felt,VERB,feel
en,1137,4,the,DET,the
en,1137,5,information,NOUN,information
en,1137,6,-,PUNCT,-
en,1137,7,giver,NOUN,giver
en,1137,8,'s,PART,'s
en,1137,9,hand,NOUN,hand
en,1137,10,on,ADP,on
en,1137,11,one,NUM,one
en,1137,12,arm,NOUN,arm
en,1137,13,and,CCONJ,and
en,1137,14,the,DET,the
en,1137,15,young,ADJ,young
en,1137,16,woman,NOUN,woman
en,1137,17,'s,PART,'s
en,1137,18,hand,NOUN,hand
en,1137,19,on,ADP,on
en,1137,20,the,DET,the
en,1137,21,other,ADJ,other
en,1137,22,.,PUNCT,.
en,1152,0,When,SCONJ,when
en,1152,1,one,PRON,one
en,1152,2,has,AUX,have
en,1152,3,seen,VERB,see
en,1152,4,so,ADV,so
en,1152,5,many,ADJ,many
en,1152,6,people,NOUN,people
en,1152,7,who,PRON,who
en,1152,8,shamefully,ADV,shamefully
en,1152,9,neglect,VERB,neglect
en,1152,10,their,PRON,their
en,1152,11,cases,NOUN,case
en,1152,12,one,NUM,one
en,1152,13,learns,VERB,learn
en,1152,14,to,PART,to
en,1152,15,show,VERB,show
en,1152,16,patience,NOUN,patience
en,1152,17,with,ADP,with
en,1152,18,people,NOUN,people
en,1152,19,like,ADP,like
en,1152,20,you,PRON,you
en,1152,21,.,PUNCT,.
en,1162,0,Their,PRON,their
en,1162,1,little,ADJ,little
en,1162,2,eyes,NOUN,eye
en,1162,3,glanced,VERB,glance
en,1162,4,here,ADV,here
en,1162,5,and,CCONJ,and
en,1162,6,there,ADV,there
en,1162,7,",",PUNCT,","
en,1162,8,K.,PROPN,K.
en,1162,9,could,AUX,could
en,1162,10,feel,VERB,feel
en,1162,11,the,DET,the
en,1162,12,evenness,NOUN,evenness
en,1162,13,of,ADP,of
en,1162,14,their,PRON,their
en,1162,15,steps,NOUN,step
en,1162,16,but,CCONJ,but
en,1162,17,could,AUX,could
en,1162,18,not,PART,not
en,1162,19,do,VERB,do
en,1162,20,the,DET,the
en,1162,21,same,ADJ,same
en,1162,22,",",PUNCT,","
en,1162,23,as,ADP,as
en,1162,24,from,ADP,from
en,1162,25,step,NOUN,step
en,1162,26,to,PART,to
en,1162,27,step,NOUN,step
en,1162,28,he,PRON,he
en,1162,29,was,AUX,be
en,1162,30,virtually,ADV,virtually
en,1162,31,being,AUX,be
en,1162,32,carried,VERB,carry
en,1162,33,.,PUNCT,.
en,1195,0,"""",PUNCT,""""
en,1195,1,Mr.,PROPN,Mr.
en,1195,2,K.,PROPN,K.
en,1195,3,",",PUNCT,","
en,1195,4,"""",PUNCT,""""
en,1195,5,called,VERB,call
en,1195,6,Mrs.,PROPN,Mrs.
en,1195,7,Grubach,PROPN,Grubach
en,1195,8,",",PUNCT,","
en,1195,9,who,PRON,who
en,1195,10,had,AUX,have
en,1195,11,been,AUX,be
en,1195,12,waiting,VERB,wait
en,1195,13,for,ADP,for
en,1195,14,this,DET,this
en,1195,15,very,ADJ,very
en,1195,16,question,NOUN,question
en,1195,17,",",PUNCT,","
en,1195,18,as,SCONJ,as
en,1195,19,she,PRON,she
en,1195,20,put,VERB,put
en,1195,21,her,PRON,her
en,1195,22,hands,NOUN,hand
en,1195,23,together,ADV,together
en,1195,24,and,CCONJ,and
en,1195,25,held,VERB,hold
en,1195,26,them,PRON,they
en,1195,27,out,ADP,out
en,1195,28,towards,ADP,towards
en,1195,29,him,PRON,he
en,1195,30,.,PUNCT,.
en,1223,0,I,PRON,I
en,1223,1,often,ADV,often
en,1223,2,feel,VERB,feel
en,1223,3,it,PRON,it
en,1223,4,'s,AUX,be
en,1223,5,a,DET,a
en,1223,6,burden,NOUN,burden
en,1223,7,for,SCONJ,for
en,1223,8,me,PRON,I
en,1223,9,to,PART,to
en,1223,10,have,VERB,have
en,1223,11,Miss,PROPN,Miss
en,1223,12,Montag,PROPN,Montag
en,1223,13,as,ADP,as
en,1223,14,a,DET,a
en,1223,15,tenant,NOUN,tenant
en,1223,16,but,CCONJ,but
en,1223,17,Miss,PROPN,Miss
en,1223,18,Bürstner,PROPN,Bürstner
en,1223,19,accepts,VERB,accept
en,1223,20,her,PRON,she
en,1223,21,into,ADP,into
en,1223,22,her,PRON,her
en,1223,23,room,NOUN,room
en,1223,24,with,ADP,with
en,1223,25,herself,PRON,herself
en,1223,26,.,PUNCT,.
en,1223,27,"""",PUNCT,""""
en,1237,0,K.,PROPN,K.
en,1237,1,was,AUX,be
en,1237,2,irritated,ADJ,irritated
en,1237,3,all,DET,all
en,1237,4,the,PRON,the
en,1237,5,more,ADJ,more
en,1237,6,by,ADP,by
en,1237,7,this,DET,this
en,1237,8,dumb,ADJ,dumb
en,1237,9,helplessness,NOUN,helplessness
en,1237,10,which,PRON,which
en,1237,11,",",PUNCT,","
en,1237,12,seen,VERB,see
en,1237,13,from,ADP,from
en,1237,14,the,DET,the
en,1237,15,outside,NOUN,outside
en,1237,16,",",PUNCT,","
en,1237,17,could,AUX,could
en,1237,18,have,AUX,have
en,1237,19,seemed,VERB,seem
en,1237,20,like,ADP,like
en,1237,21,a,DET,a
en,1237,22,kind,NOUN,kind
en,1237,23,of,ADP,of
en,1237,24,defiance,NOUN,defiance
en,1237,25,on,ADP,on
en,1237,26,her,PRON,her
en,1237,27,part,NOUN,part
en,1237,28,.,PUNCT,.
en,1240,0,It,PRON,it
en,1240,1,was,AUX,be
en,1240,2,the,DET,the
en,1240,3,maid,NOUN,maid
en,1240,4,",",PUNCT,","
en,1240,5,to,PART,to
en,1240,6,say,VERB,say
en,1240,7,that,SCONJ,that
en,1240,8,Miss,PROPN,Miss
en,1240,9,Montag,PROPN,Montag
en,1240,10,would,AUX,would
en,1240,11,like,VERB,like
en,1240,12,to,PART,to
en,1240,13,have,VERB,have
en,1240,14,a,DET,a
en,1240,15,few,ADJ,few
en,1240,16,words,NOUN,word
en,1240,17,with,ADP,with
en,1240,18,Mr.,PROPN,Mr.
en,1240,19,K.,PROPN,K.
en,1240,20,",",PUNCT,","
en,1240,21,and,CCONJ,and
en,1240,22,therefore,ADV,therefore
en,1240,23,requested,VERB,request
en,1240,24,that,SCONJ,that
en,1240,25,he,PRON,he
en,1240,26,come,VERB,come
en,1240,27,to,ADP,to
en,1240,28,the,DET,the
en,1240,29,dining,NOUN,dining
en,1240,30,room,NOUN,room
en,1240,31,where,SCONJ,where
en,1240,32,she,PRON,she
en,1240,33,was,AUX,be
en,1240,34,waiting,VERB,wait
en,1240,35,for,ADP,for
en,1240,36,him,PRON,he
en,1240,37,.,PUNCT,.
en,1265,0,There,PRON,there
en,1265,1,'s,VERB,be
en,1265,2,anyway,ADV,anyway
en,1265,3,nothing,PRON,nothing
en,1265,4,that,PRON,that
en,1265,5,she,PRON,she
en,1265,6,could,AUX,could
en,1265,7,have,AUX,have
en,1265,8,said,VERB,say
en,1265,9,that,SCONJ,that
en,1265,10,I,PRON,I
en,1265,11,wo,AUX,will
en,1265,12,n't,PART,not
en,1265,13,.,PUNCT,.
en,1274,0,Now,ADV,now
en,1274,1,",",PUNCT,","
en,1274,2,after,ADP,after
en,1274,3,your,PRON,your
en,1274,4,comment,NOUN,comment
en,1274,5,",",PUNCT,","
en,1274,6,I,PRON,I
en,1274,7,can,AUX,can
en,1274,8,speak,VERB,speak
en,1274,9,openly,ADV,openly
en,1274,10,.,PUNCT,.
en,1299,0,There,PRON,there
en,1299,1,was,VERB,be
en,1299,2,no,DET,no
en,1299,3,sound,NOUN,sound
en,1299,4,so,SCONJ,so
en,1299,5,he,PRON,he
en,1299,6,knocked,VERB,knock
en,1299,7,again,ADV,again
en,1299,8,but,CCONJ,but
en,1299,9,there,PRON,there
en,1299,10,was,VERB,be
en,1299,11,still,ADV,still
en,1299,12,no,DET,no
en,1299,13,answer,NOUN,answer
en,1299,14,in,ADP,in
en,1299,15,reply,NOUN,reply
en,1299,16,.,PUNCT,.
en,1317,0,Old,ADJ,old
en,1317,1,",",PUNCT,","
en,1317,2,unusable,ADJ,unusable
en,1317,3,forms,NOUN,form
en,1317,4,",",PUNCT,","
en,1317,5,empty,ADJ,empty
en,1317,6,stone,NOUN,stone
en,1317,7,ink,NOUN,ink
en,1317,8,-,PUNCT,-
en,1317,9,bottles,NOUN,bottle
en,1317,10,lay,VERB,lay
en,1317,11,scattered,VERB,scatter
en,1317,12,behind,ADP,behind
en,1317,13,the,DET,the
en,1317,14,entrance,NOUN,entrance
en,1317,15,.,PUNCT,.
en,1334,0,Now,ADV,now
en,1334,1,you,PRON,you
en,1334,2,can,AUX,can
en,1334,3,hear,VERB,hear
en,1334,4,for,ADP,for
en,1334,5,yourself,PRON,yourself
en,1334,6,",",PUNCT,","
en,1334,7,he,PRON,he
en,1334,8,did,AUX,do
en,1334,9,n't,PART,not
en,1334,10,even,ADV,even
en,1334,11,know,VERB,know
en,1334,12,we,PRON,we
en,1334,13,'d,AUX,would
en,1334,14,have,VERB,have
en,1334,15,to,PART,to
en,1334,16,be,AUX,be
en,1334,17,punished,VERB,punish
en,1334,18,.,PUNCT,.
en,1334,19,"""",PUNCT,""""
en,1340,0,Only,ADV,only
en,1340,1,that,PRON,that
en,1340,2,'s,AUX,be
en,1340,3,all,PRON,all
en,1340,4,finished,VERB,finish
en,1340,5,now,ADV,now
en,1340,6,",",PUNCT,","
en,1340,7,Mr.,PROPN,Mr.
en,1340,8,K.,PROPN,K.
en,1340,9,",",PUNCT,","
en,1340,10,our,PRON,our
en,1340,11,careers,NOUN,career
en,1340,12,are,AUX,be
en,1340,13,at,ADP,at
en,1340,14,an,DET,an
en,1340,15,end,NOUN,end
en,1340,16,",",PUNCT,","
en,1340,17,we,PRON,we
en,1340,18,'re,AUX,be
en,1340,19,going,VERB,go
en,1340,20,to,PART,to
en,1340,21,have,VERB,have
en,1340,22,to,PART,to
en,1340,23,do,VERB,do
en,1340,24,work,NOUN,work
en,1340,25,now,ADV,now
en,1340,26,that,PRON,that
en,1340,27,'s,AUX,be
en,1340,28,far,ADV,far
en,1340,29,inferior,ADJ,inferior
en,1340,30,to,ADP,to
en,1340,31,police,NOUN,police
en,1340,32,work,NOUN,work
en,1340,33,and,CCONJ,and
en,1340,34,besides,SCONJ,besides
en,1340,35,all,DET,all
en,1340,36,this,PRON,this
en,1340,37,we,PRON,we
en,1340,38,'re,AUX,be
en,1340,39,going,VERB,go
en,1340,40,to,PART,to
en,1340,41,get,VERB,get
en,1340,42,this,DET,this
en,1340,43,terrible,ADJ,terrible
en,1340,44,",",PUNCT,","
en,1340,45,painful,ADJ,painful
en,1340,46,beating,NOUN,beating
en,1340,47,.,PUNCT,.
en,1340,48,"""",PUNCT,""""
en,1354,0,Did,AUX,do
en,1354,1,n't,PART,not
en,1354,2,he,PRON,he
en,1354,3,eat,VERB,eat
en,1354,4,up,ADP,up
en,1354,5,your,PRON,your
en,1354,6,breakfast,NOUN,breakfast
en,1354,7,?,PUNCT,?
en,1364,0,But,CCONJ,but
en,1364,1,that,PRON,that
en,1364,2,'s,AUX,be
en,1364,3,not,PART,not
en,1364,4,what,PRON,what
en,1364,5,I,PRON,I
en,1364,6,'m,AUX,be
en,1364,7,doing,VERB,do
en,1364,8,",",PUNCT,","
en,1364,9,it,PRON,it
en,1364,10,really,ADV,really
en,1364,11,is,AUX,be
en,1364,12,of,ADP,of
en,1364,13,much,ADV,much
en,1364,14,more,ADJ,more
en,1364,15,importance,NOUN,importance
en,1364,16,to,ADP,to
en,1364,17,me,PRON,I
en,1364,18,to,PART,to
en,1364,19,let,VERB,let
en,1364,20,them,PRON,they
en,1364,21,go,VERB,go
en,1364,22,free,ADJ,free
en,1364,23,;,PUNCT,;
en,1364,24,if,SCONJ,if
en,1364,25,I,PRON,I
en,1364,26,had,AUX,have
en,1364,27,realised,VERB,realise
en,1364,28,they,PRON,they
en,1364,29,would,AUX,would
en,1364,30,be,AUX,be
en,1364,31,punished,VERB,punish
en,1364,32,",",PUNCT,","
en,1364,33,or,CCONJ,or
en,1364,34,even,ADV,even
en,1364,35,that,SCONJ,that
en,1364,36,they,PRON,they
en,1364,37,might,AUX,might
en,1364,38,be,AUX,be
en,1364,39,punished,VERB,punish
en,1364,40,",",PUNCT,","
en,1364,41,I,PRON,I
en,1364,42,would,AUX,would
en,1364,43,never,ADV,never
en,1364,44,have,AUX,have
en,1364,45,named,VERB,name
en,1364,46,them,PRON,they
en,1364,47,in,ADP,in
en,1364,48,the,DET,the
en,1364,49,first,ADJ,first
en,1364,50,place,NOUN,place
en,1364,51,as,SCONJ,as
en,1364,52,they,PRON,they
en,1364,53,are,AUX,be
en,1364,54,not,PART,not
en,1364,55,the,DET,the
en,1364,56,ones,NOUN,one
en,1364,57,I,PRON,I
en,1364,58,hold,VERB,hold
en,1364,59,responsible,ADJ,responsible
en,1364,60,.,PUNCT,.
en,1366,0,"""",PUNCT,""""
en,1366,1,That,PRON,that
en,1366,2,'s,AUX,be
en,1366,3,how,SCONJ,how
en,1366,4,it,PRON,it
en,1366,5,is,AUX,be
en,1366,6,!,PUNCT,!
en,1366,7,"""",PUNCT,""""
en,1366,8,shouted,VERB,shout
en,1366,9,the,DET,the
en,1366,10,policemen,NOUN,policeman
en,1366,11,",",PUNCT,","
en,1366,12,who,PRON,who
en,1366,13,then,ADV,then
en,1366,14,immediately,ADV,immediately
en,1366,15,received,VERB,receive
en,1366,16,another,DET,another
en,1366,17,blow,NOUN,blow
en,1366,18,on,ADP,on
en,1366,19,their,PRON,their
en,1366,20,backs,NOUN,back
en,1366,21,",",PUNCT,","
en,1366,22,which,PRON,which
en,1366,23,were,AUX,be
en,1366,24,by,ADP,by
en,1366,25,now,ADV,now
en,1366,26,exposed,VERB,expose
en,1366,27,.,PUNCT,.
en,1370,0,Franz,PROPN,Franz
en,1370,1,",",PUNCT,","
en,1370,2,the,DET,the
en,1370,3,policeman,NOUN,policeman
en,1370,4,",",PUNCT,","
en,1370,5,had,AUX,have
en,1370,6,been,AUX,be
en,1370,7,fairly,ADV,fairly
en,1370,8,quiet,ADJ,quiet
en,1370,9,so,ADV,so
en,1370,10,far,ADV,far
en,1370,11,",",PUNCT,","
en,1370,12,probably,ADV,probably
en,1370,13,in,ADP,in
en,1370,14,expectation,NOUN,expectation
en,1370,15,of,ADP,of
en,1370,16,a,DET,a
en,1370,17,good,ADJ,good
en,1370,18,result,NOUN,result
en,1370,19,from,ADP,from
en,1370,20,K.,PROPN,K.
en,1370,21,'s,PART,'s
en,1370,22,intervention,NOUN,intervention
en,1370,23,",",PUNCT,","
en,1370,24,but,CCONJ,but
en,1370,25,now,ADV,now
en,1370,26,he,PRON,he
en,1370,27,stepped,VERB,step
en,1370,28,forward,ADV,forward
en,1370,29,to,ADP,to
en,1370,30,the,DET,the
en,1370,31,door,NOUN,door
en,1370,32,wearing,VERB,wear
en,1370,33,just,ADV,just
en,1370,34,his,PRON,his
en,1370,35,trousers,NOUN,trouser
en,1370,36,",",PUNCT,","
en,1370,37,knelt,VERB,kneel
en,1370,38,down,ADP,down
en,1370,39,hanging,VERB,hang
en,1370,40,on,ADP,on
en,1370,41,to,ADP,to
en,1370,42,K.,PROPN,K.
en,1370,43,'s,PART,'s
en,1370,44,arm,NOUN,arm
en,1370,45,and,CCONJ,and
en,1370,46,whispered,VERB,whisper
en,1370,47,",",PUNCT,","
en,1370,48,"""",PUNCT,""""
en,1370,49,Even,ADV,even
en,1370,50,if,SCONJ,if
en,1370,51,you,PRON,you
en,1370,52,ca,AUX,can
en,1370,53,n't,PART,not
en,1370,54,get,VERB,get
en,1370,55,mercy,NOUN,mercy
en,1370,56,shown,VERB,show
en,1370,57,for,ADP,for
en,1370,58,both,PRON,both
en,1370,59,of,ADP,of
en,1370,60,us,PRON,we
en,1370,61,",",PUNCT,","
en,1370,62,at,ADP,at
en,1370,63,least,ADJ,least
en,1370,64,try,VERB,try
en,1370,65,and,CCONJ,and
en,1370,66,get,VERB,get
en,1370,67,me,PRON,I
en,1370,68,set,VERB,set
en,1370,69,free,ADJ,free
en,1370,70,.,PUNCT,.
en,1402,0,It,PRON,it
en,1402,1,was,AUX,be
en,1402,2,regrettable,ADJ,regrettable
en,1402,3,that,SCONJ,that
en,1402,4,he,PRON,he
en,1402,5,had,AUX,have
en,1402,6,given,VERB,give
en,1402,7,Franz,PROPN,Franz
en,1402,8,a,DET,a
en,1402,9,shove,NOUN,shove
en,1402,10,",",PUNCT,","
en,1402,11,and,CCONJ,and
en,1402,12,it,PRON,it
en,1402,13,could,AUX,could
en,1402,14,only,ADV,only
en,1402,15,be,AUX,be
en,1402,16,excused,VERB,excuse
en,1402,17,by,ADP,by
en,1402,18,the,DET,the
en,1402,19,heat,NOUN,heat
en,1402,20,of,ADP,of
en,1402,21,the,DET,the
en,1402,22,moment,NOUN,moment
en,1402,23,.,PUNCT,.
en,1456,0,Like,INTJ,like
en,1456,1,I,PRON,I
en,1456,2,said,VERB,say
en,1456,3,",",PUNCT,","
en,1456,4,they,PRON,they
en,1456,5,would,AUX,would
en,1456,6,not,PART,not
en,1456,7,let,VERB,let
en,1456,8,me,PRON,I
en,1456,9,through,ADP,through
en,1456,10,to,PART,to
en,1456,11,see,VERB,see
en,1456,12,him,PRON,he
en,1456,13,at,ADP,at
en,1456,14,the,DET,the
en,1456,15,bank,NOUN,bank
en,1456,16,because,SCONJ,because
en,1456,17,he,PRON,he
en,1456,18,was,AUX,be
en,1456,19,negotiating,VERB,negotiate
en,1456,20,with,ADP,with
en,1456,21,some,DET,some
en,1456,22,gentleman,NOUN,gentleman
en,1456,23,just,ADV,just
en,1456,24,then,ADV,then
en,1456,25,.,PUNCT,.
en,1469,0,It,PRON,it
en,1469,1,was,AUX,be
en,1469,2,very,ADV,very
en,1469,3,touching,ADJ,touching
en,1469,4,",",PUNCT,","
en,1469,5,and,CCONJ,and
en,1469,6,even,ADV,even
en,1469,7,the,DET,the
en,1469,8,theatre,NOUN,theatre
en,1469,9,tickets,NOUN,ticket
en,1469,10,",",PUNCT,","
en,1469,11,which,PRON,which
en,1469,12,he,PRON,he
en,1469,13,would,AUX,would
en,1469,14,regularly,ADV,regularly
en,1469,15,send,VERB,send
en,1469,16,her,PRON,she
en,1469,17,from,ADP,from
en,1469,18,then,ADV,then
en,1469,19,on,ADV,on
en,1469,20,",",PUNCT,","
en,1469,21,would,AUX,would
en,1469,22,not,PART,not
en,1469,23,be,AUX,be
en,1469,24,enough,ADJ,enough
en,1469,25,to,PART,to
en,1469,26,repay,VERB,repay
en,1469,27,her,PRON,she
en,1469,28,",",PUNCT,","
en,1469,29,but,CCONJ,but
en,1469,30,he,PRON,he
en,1469,31,really,ADV,really
en,1469,32,did,AUX,do
en,1469,33,not,PART,not
en,1469,34,feel,VERB,feel
en,1469,35,",",PUNCT,","
en,1469,36,now,ADV,now
en,1469,37,",",PUNCT,","
en,1469,38,that,SCONJ,that
en,1469,39,it,PRON,it
en,1469,40,was,AUX,be
en,1469,41,right,ADJ,right
en,1469,42,for,SCONJ,for
en,1469,43,him,PRON,he
en,1469,44,to,PART,to
en,1469,45,visit,VERB,visit
en,1469,46,her,PRON,she
en,1469,47,in,ADP,in
en,1469,48,her,PRON,her
en,1469,49,lodgings,NOUN,lodging
en,1469,50,and,CCONJ,and
en,1469,51,hold,VERB,hold
en,1469,52,conversations,NOUN,conversation
en,1469,53,with,ADP,with
en,1469,54,a,DET,a
en,1469,55,little,ADJ,little
en,1469,56,",",PUNCT,","
en,1469,57,eighteen,NUM,eighteen
en,1469,58,year,NOUN,year
en,1469,59,old,ADJ,old
en,1469,60,schoolgirl,NOUN,schoolgirl
en,1469,61,.,PUNCT,.
en,1478,0,"""",PUNCT,""""
en,1478,1,It,PRON,it
en,1478,2,'s,AUX,be
en,1478,3,a,DET,a
en,1478,4,criminal,ADJ,criminal
en,1478,5,trial,NOUN,trial
en,1478,6,",",PUNCT,","
en,1478,7,"""",PUNCT,""""
en,1478,8,answered,VERB,answer
en,1478,9,K.,PROPN,K.
en,1478,10,"""",PUNCT,""""
en,1478,11,And,CCONJ,and
en,1478,12,you,PRON,you
en,1478,13,sit,VERB,sit
en,1478,14,quietly,ADV,quietly
en,1478,15,here,ADV,here
en,1478,16,while,SCONJ,while
en,1478,17,you,PRON,you
en,1478,18,'ve,AUX,have
en,1478,19,got,VERB,get
en,1478,20,a,DET,a
en,1478,21,criminal,ADJ,criminal
en,1478,22,trial,NOUN,trial
en,1478,23,round,ADP,round
en,1478,24,your,PRON,your
en,1478,25,neck,NOUN,neck
en,1478,26,?,PUNCT,?
en,1478,27,"""",PUNCT,""""
en,1478,28,shouted,VERB,shout
en,1478,29,his,PRON,his
en,1478,30,uncle,NOUN,uncle
en,1478,31,",",PUNCT,","
en,1478,32,getting,VERB,get
en,1478,33,ever,ADV,ever
en,1478,34,louder,ADV,louder
en,1478,35,.,PUNCT,.
en,1491,0,"""",PUNCT,""""
en,1491,1,I,PRON,I
en,1491,2,still,ADV,still
en,1491,3,have,VERB,have
en,1491,4,a,DET,a
en,1491,5,few,ADJ,few
en,1491,6,documents,NOUN,document
en,1491,7,I,PRON,I
en,1491,8,need,VERB,need
en,1491,9,to,PART,to
en,1491,10,prepare,VERB,prepare
en,1491,11,",",PUNCT,","
en,1491,12,"""",PUNCT,""""
en,1491,13,said,VERB,say
en,1491,14,K.,PROPN,K.
en,1491,15,",",PUNCT,","
en,1491,16,and,CCONJ,and
en,1491,17,",",PUNCT,","
en,1491,18,using,VERB,use
en,1491,19,the,DET,the
en,1491,20,intercom,NOUN,intercom
en,1491,21,",",PUNCT,","
en,1491,22,he,PRON,he
en,1491,23,summoned,VERB,summon
en,1491,24,his,PRON,his
en,1491,25,deputy,NOUN,deputy
en,1491,26,who,PRON,who
en,1491,27,entered,VERB,enter
en,1491,28,a,DET,a
en,1491,29,few,ADJ,few
en,1491,30,moments,NOUN,moment
en,1491,31,later,ADV,later
en,1491,32,.,PUNCT,.
en,1492,0,K.,PROPN,K.
en,1492,1,'s,PART,'s
en,1492,2,uncle,NOUN,uncle
en,1492,3,",",PUNCT,","
en,1492,4,still,ADV,still
en,1492,5,angry,ADJ,angry
en,1492,6,and,CCONJ,and
en,1492,7,excited,ADJ,excited
en,1492,8,",",PUNCT,","
en,1492,9,gestured,VERB,gesture
en,1492,10,with,ADP,with
en,1492,11,his,PRON,his
en,1492,12,hand,NOUN,hand
en,1492,13,to,PART,to
en,1492,14,show,VERB,show
en,1492,15,that,SCONJ,that
en,1492,16,K.,PROPN,K.
en,1492,17,had,AUX,have
en,1492,18,summoned,VERB,summon
en,1492,19,him,PRON,he
en,1492,20,",",PUNCT,","
en,1492,21,even,ADV,even
en,1492,22,though,SCONJ,though
en,1492,23,there,PRON,there
en,1492,24,was,VERB,be
en,1492,25,no,DET,no
en,1492,26,need,NOUN,need
en,1492,27,whatever,PRON,whatever
en,1492,28,to,PART,to
en,1492,29,do,VERB,do
en,1492,30,so,ADV,so
en,1492,31,.,PUNCT,.
en,1498,0,K.,PROPN,K.
en,1498,1,'s,PART,'s
en,1498,2,uncle,NOUN,uncle
en,1498,3,had,AUX,have
en,1498,4,turned,VERB,turn
en,1498,5,his,PRON,his
en,1498,6,back,NOUN,back
en,1498,7,to,ADP,to
en,1498,8,him,PRON,he
en,1498,9,and,CCONJ,and
en,1498,10,was,AUX,be
en,1498,11,looking,VERB,look
en,1498,12,out,ADP,out
en,1498,13,the,DET,the
en,1498,14,window,NOUN,window
en,1498,15,",",PUNCT,","
en,1498,16,bunching,VERB,bunch
en,1498,17,up,ADP,up
en,1498,18,the,DET,the
en,1498,19,curtains,NOUN,curtain
en,1498,20,with,ADP,with
en,1498,21,his,PRON,his
en,1498,22,outstretched,ADJ,outstretched
en,1498,23,hands,NOUN,hand
en,1498,24,.,PUNCT,.
en,1503,0,K.,PROPN,K.
en,1503,1,made,VERB,make
en,1503,2,a,DET,a
en,1503,3,few,ADJ,few
en,1503,4,comments,NOUN,comment
en,1503,5,which,PRON,which
en,1503,6,conveyed,VERB,convey
en,1503,7,little,ADJ,little
en,1503,8,information,NOUN,information
en,1503,9,",",PUNCT,","
en,1503,10,even,ADV,even
en,1503,11,laughed,VERB,laugh
en,1503,12,a,DET,a
en,1503,13,little,ADJ,little
en,1503,14,",",PUNCT,","
en,1503,15,and,CCONJ,and
en,1503,16,it,PRON,it
en,1503,17,was,AUX,be
en,1503,18,only,ADV,only
en,1503,19,when,SCONJ,when
en,1503,20,they,PRON,they
en,1503,21,reached,VERB,reach
en,1503,22,the,DET,the
en,1503,23,front,ADJ,front
en,1503,24,steps,NOUN,step
en,1503,25,that,PRON,that
en,1503,26,he,PRON,he
en,1503,27,explained,VERB,explain
en,1503,28,to,ADP,to
en,1503,29,his,PRON,his
en,1503,30,uncle,NOUN,uncle
en,1503,31,that,SCONJ,that
en,1503,32,he,PRON,he
en,1503,33,had,AUX,have
en,1503,34,not,PART,not
en,1503,35,wanted,VERB,want
en,1503,36,to,PART,to
en,1503,37,talk,VERB,talk
en,1503,38,openly,ADV,openly
en,1503,39,in,ADP,in
en,1503,40,front,NOUN,front
en,1503,41,of,ADP,of
en,1503,42,those,DET,those
en,1503,43,people,NOUN,people
en,1503,44,.,PUNCT,.
en,1514,0,"""",PUNCT,""""
en,1514,1,Things,NOUN,thing
en,1514,2,like,ADP,like
en,1514,3,this,PRON,this
en,1514,4,do,AUX,do
en,1514,5,n't,PART,not
en,1514,6,come,VERB,come
en,1514,7,all,PRON,all
en,1514,8,of,ADP,of
en,1514,9,a,PRON,a
en,1514,10,sudden,ADV,sudden
en,1514,11,",",PUNCT,","
en,1514,12,they,PRON,they
en,1514,13,start,VERB,start
en,1514,14,developing,VERB,develop
en,1514,15,a,DET,a
en,1514,16,long,ADJ,long
en,1514,17,time,NOUN,time
en,1514,18,beforehand,ADV,beforehand
en,1514,19,",",PUNCT,","
en,1514,20,there,PRON,there
en,1514,21,must,AUX,must
en,1514,22,have,AUX,have
en,1514,23,been,AUX,be
en,1514,24,warning,VERB,warn
en,1514,25,signs,NOUN,sign
en,1514,26,of,ADP,of
en,1514,27,it,PRON,it
en,1514,28,",",PUNCT,","
